1 99064842
5 99066215
7 99064957
9 103064573
12 99065379
14 99064692
17 99065338
20 103066861
22 99065277
25 99064340
28 99065474
30 103064248
32 99064715
35 99065392
38 99065313
40 103064800
42 99065533
45 99065017
49 99065737
51 99064880
53 103064909
56 99066604
58 99065558
61 99065141
64 103065783
66 99065093
69 99065031
72 99065459
74 103065236
76 99064990
80 99064142
82 99062876
85 99058892
87 103064534
89 99064747
92 99064134
94 99064708
97 103067247
100 99065254
102 99063853
